Date,Open,High,Low,Close,Volume
11/10/2022,6280,6350,5910,5910,8050300
11/11/2022,6110,6190,5500,5500,7148400
11/14/2022,5120,5300,5120,5120,8490000
11/15/2022,4770,4940,4770,4770,5079500
11/16/2022,4440,5100,4440,5100,11014000
11/17/2022,5430,5450,5270,5450,6806700
11/18/2022,5560,5820,5110,5820,12621900
11/21/2022,6030,6230,5990,6230,5389400
11/22/2022,6660,6660,6530,6660,15182100
11/23/2022,6670,7000,6510,6640,9814300
11/24/2022,6530,6830,6490,6780,5618900
11/25/2022,7030,7210,6870,7210,7036600
11/28/2022,7450,7710,7390,7710,8110800
11/29/2022,7870,7870,7370,7590,12608100
11/30/2022,7590,7820,7490,7620,9832700
12/01/2022,8090,8090,7520,7550,10810500
12/02/2022,7300,7720,7130,7710,10129300
12/05/2022,7900,7990,7470,7470,9502000
12/06/2022,7330,7380,6950,6950,15093700
12/07/2022,6670,6950,6470,6470,9409600
12/08/2022,6650,6910,6650,6910,9388700
12/09/2022,6990,7000,6810,6880,3650800
12/12/2022,6860,7140,6800,6820,7067100
12/13/2022,6800,7030,6710,7030,4736700
12/14/2022,7220,7520,7120,7520,9615100
12/15/2022,7620,7760,7400,7410,8297500
12/16/2022,7180,7620,7180,7620,7958800
12/19/2022,7620,7680,7090,7090,8986800
12/20/2022,7000,7180,6650,6750,8598700
12/21/2022,6990,6990,6350,6660,5446200
12/22/2022,6810,6890,6460,6750,2816200
12/23/2022,6750,6800,6610,6710,1941900
12/26/2022,6650,6700,6250,6250,3968400
12/27/2022,6270,6400,6220,6270,1686500
12/27/2022,6280,6650,6270,6650,3087900
12/28/2022,6700,6750,6560,6650,1890700
12/29/2022,6630,6840,6560,6610,2045900
12/30/2022,6660,6660,6360,6550,2016200
01/03/2023,6550,6950,6550,6950,4228100
01/04/2023,6980,7030,6840,6850,3764800
01/05/2023,6860,6920,6770,6860,2095400
01/06/2023,6880,6940,6710,6710,3148300
01/09/2023,6840,6840,6700,6700,1747200
01/10/2023,6750,6930,6570,6810,2728300
01/11/2023,6940,6990,6810,6870,3417800
01/12/2023,6860,6900,6770,6790,1979700
01/13/2023,6860,6930,6750,6810,3071100
01/16/2023,6810,6890,6750,6750,2058800
01/17/2023,6840,7130,6790,7110,5522900
01/18/2023,7130,7320,7040,7270,4351900
01/19/2023,7260,7320,7130,7250,4388800
01/27/2023,7380,7410,7240,7300,3775100
01/30/2023,7400,7640,7280,7550,8089900
01/31/2023,7550,7620,7280,7500,5706100
02/01/2023,7510,7740,7310,7330,10238100
02/02/2023,7420,7420,6990,7040,4366400
02/03/2023,7090,7170,6960,7090,3642200
02/06/2023,7120,7460,7090,7410,6605300
02/07/2023,7410,7570,7140,7200,5334600
02/08/2023,7280,7290,6980,7150,3725700
02/09/2023,7130,7360,7130,7190,2464600
02/10/2023,7190,7210,7020,7020,3021700
02/13/2023,6940,6970,6600,6750,6285700
02/14/2023,6850,6880,6730,6750,1473400
02/15/2023,6750,7040,6650,6940,1994500
02/16/2023,6990,7010,6820,6940,2108800
02/17/2023,6940,7110,6940,7000,3389100
02/20/2023,7000,7480,7000,7480,7664300
02/21/2023,7720,7850,7520,7620,14367200
02/22/2023,7470,7710,7370,7420,9313600
02/23/2023,7420,7420,6960,7230,7414100
02/24/2023,7270,7400,7010,7060,4189700
02/27/2023,6890,6930,6750,6750,5660200
