Ticker,Date,Open,High,Low,Close,Volume
MBB,5/30/2022,19.96913,19.96913,19.72173,19.8631,7937900.0
MBB,5/31/2022,19.79242,19.79242,19.43898,19.6157,5285900.0
MBB,6/1/2022,19.50967,19.79242,19.47432,19.50967,3928700.0
MBB,6/2/2022,19.47432,19.68639,19.22692,19.22692,6488000.0
MBB,6/3/2022,19.26226,19.36829,18.83814,19.36829,5169400.0
MBB,6/6/2022,19.36829,19.47432,19.01486,19.26226,6941900.0
MBB,6/7/2022,19.29761,19.29761,18.66142,19.0502,5525200.0
MBB,6/8/2022,19.22692,19.8631,19.0502,19.75707,11821100.0
MBB,6/9/2022,19.89845,19.89845,19.43898,19.65104,4534900.0
MBB,6/10/2022,19.43898,19.79242,19.40364,19.43898,4691800.0
MBB,6/13/2022,18.94417,18.94417,18.09592,18.13127,16114100.0
MBB,6/14/2022,17.6718,18.30799,17.6718,18.02524,8736900.0
MBB,6/15/2022,17.84852,18.02524,17.1063,17.60111,15590400.0
MBB,6/16/2022,17.6718,17.95455,17.60111,17.60111,7121300.0
MBB,6/17/2022,16.71752,17.03562,16.39943,16.47012,20939500.0
MBB,6/20/2022,16.47012,16.71752,15.44515,15.90462,9673800.0
MBB,6/21/2022,15.90462,16.18737,15.58653,15.86928,6250400.0
MBB,6/22/2022,16.01065,16.89424,16.01065,16.57615,10465500.0
MBB,6/23/2022,16.43477,17.00027,16.43477,17.00027,5639300.0
MBB,6/24/2022,17.1063,17.1063,16.75287,16.75287,3852800.0
MBB,6/27/2022,16.82355,17.1063,16.68218,17.03562,5586500.0
MBB,6/28/2022,16.75287,17.81318,16.71752,17.45974,12393600.0
MBB,6/29/2022,17.35371,17.74249,17.21233,17.45974,8574900.0
MBB,6/30/2022,17.49508,17.60111,17.1063,17.1063,7182100.0
MBB,7/1/2022,16.78821,17.24768,16.57615,17.1063,7556500.0
MBB,7/4/2022,17.21233,17.42439,17.03562,17.38905,6320300.0
MBB,7/5/2022,17.42439,18.2373,17.31836,17.98989,16498500.0
MBB,7/6/2022,17.6718,18.06058,17.56577,17.60111,7476900.0
MBB,7/7/2022,17.60111,17.9192,17.31836,17.74249,6572600.0
MBB,7/8/2022,17.88386,17.88386,17.63646,17.70714,5547300.0
MBB,7/11/2022,17.60111,17.70714,17.17699,17.24768,8268700.0
MBB,7/12/2022,17.31836,17.81318,17.21233,17.70714,5855800.0
MBB,7/13/2022,17.88386,18.20195,17.74249,17.88386,9654300.0
MBB,7/14/2022,17.77783,18.06058,17.77783,18.02524,7275700.0
MBB,7/15/2022,18.02524,18.16661,17.95455,17.98989,8095200.0
MBB,7/18/2022,18.02524,18.16661,17.95455,17.95455,6138000.0
MBB,7/19/2022,17.9192,17.95455,17.6718,17.81318,4745500.0
MBB,7/20/2022,18.02524,18.13127,17.95455,18.06058,6881800.0
MBB,7/21/2022,18.02524,18.20195,18.02524,18.09592,6680900.0
MBB,7/22/2022,18.09592,18.30799,18.06058,18.06058,7085100.0
MBB,7/25/2022,17.98989,18.06058,17.81318,17.84852,3635800.0
MBB,7/26/2022,17.84852,17.98989,17.74249,17.77783,3588300.0
MBB,7/27/2022,17.6718,17.74249,17.49508,17.60111,5741100.0
MBB,7/28/2022,17.84852,18.20195,17.74249,18.06058,9334500.0
